id	text	class_label
26572	গত রমজানের মত নুসরাত পাদিয়া এবারও,,,,এসব শুরু করল।	Negative
22869	তামিম ইকবাল tumi khub chalak tayna	Negative
18095	আরে ভাই ভার আমাদের বন্দ্বু নয়,শত্রু,	Positive
12121	ভাই alcatel a3 ফোন এর রিভিউ দিবেন	Neutral
25370	ভাই আলেম।।সইতানদের সাতে কতা বলেন না।।এদের বিচার আল্লাহু কাচে ছাড়ে দেন।।	Negative
11592	ওরে খানকি খানকি বল	Negative
25118	সুলতানা কামাল আপনি এত বাচাল কেন?	Negative
25095	এইমহিলা মাকিৱদালাল আৱ এমৱান হল টিকাদাৱ	Negative
2296	নতুন নতুন সিমেনার চাই	Neutral
28349	ওপারের নাথের লেখা জাতীয় সঙ্গীত প্রতিদিন গাইলে কি ছওয়াব হবে আর না গাইলে আল্লাহ কি নারাজ হবেন ?	Neutral
25028	তিনটি কুতার বাচা জদি একটা মানুসকে তারা করে সে কোনো দিন পারেনা	Negative
23574	দয়া করে ছোট ভাইদের চ্যানেল টা subscribed করুন বড় ভাইরা আমাদের এই খাণ থেকে কিছু আয় হলে পড়ার খরচ চালাতে সাহায্য হবে দয়া করে ছোট ভাইদের এই উপকারটা করুণ	Positive
25224	অনেক অনেক সম্মান আপনার উপর থাকলো হেফাজত নেতা আপনি আসলেই নেতা	Positive
25233	তিন নাস্তিক এর মাজে হুজুর একলা পরি গেছইন	Negative
14061	কি আর করব ওরা,, কাস্টমারের অভাব মনে হয়	Negative
24905	আসলে কলিজায় আঘাত লাগে এই কথাগুলো	Neutral
25029	আমি ঐপ্রতিষ্ঠানকে বলব আপনার তো তিন জন্য হুকুরকে ডাকা বলা উচিৎ	Neutral
15067	ঠিক বলেছেন, জাকির ভাই	Neutral
23225	পুলিশ ভাইয়ের নতূন দান্দা হবে ভালই	Positive
25872	চমৎকার background music ইউরোপিয়ান মিউজিক দিয়া ইসলাম এর কথা এইসব বন্ডামি আমরা বুঝি বইটা আমি পরছি আমি কোনো রকম ইসলাম বিরধি লেখা দেখি নাই এটা একটা ছোটোদের গল্পের এর সাথে সোলাইমান (আঃ) এর কোনো মিল নাই বিস্শাস না হলে বইটা পরে দেখতে পারেন জাফর ইকবাল কখনো ইসলাম বিরোধী কথা বলে হয়ত তিনি যুদ্ধ অপরাধির বিরোধিতা ১৯৭১ সালে উনি উনার বাবাকে হারাইছেন এটা উনার জায়েজ আপনি আপনার বাবার হত্যাকারিকে কি ?? আপনি উনার জায়গায় হলে ঠিক তাই উনি নাস্তিক উনাকে নয় ছয় দিয়া নাস্তিক বানানো হইছে কারা বানাইছে .. আপ্নারা বুদ্ধিমান হইলে বুজার অই যুদ্ধঅপরাধির অরা আপনাদের নাস্তিক নাস্তিক এদের মেরেফেলা দরকার এসব নাইলে চিন্তা করেন কোরানের কোথাও নাস্তিকদের হত্যা করার কথা আল্লাহ বলে কেউ যদি মনে করেন আমি মিথ্যা বলতেসি তাহলে. কোরানের সঠিক বাংলা আনুবাদ পরে দেখতে নবিজি ও কখনো নাস্তিকদের সাথে যুদ্ধ করে নাই , কাফের দের সাথে এখনো যদি না বুজেন যে এরা ধর্মের নামে আপনাদের ব্রেইন ওয়াশ তাইলে মনে করব আপনাদের এখনো পরিপক্কতা আসে	Neutral
